
id_client,nom,prenom,email,date_naissance,sexe,ville,telephone,date_inscription,canal_acquisition
4723,El Mansouri,Sanaa,sanaa.elmansouri_4552@email.ma,1959-11-14,Femme,Rabat,0613862370,2020-02-29,direct
4724,Qacemi,Omar,omar.qacemi_4553@email.ma,1956-02-08,M,TANGER,0681077853,2021-05-12,referral
4725,Alami,Oumaima,oumaima.alami_4554@email.ma,1971-08-19,2,Casablanca,0745186914,2019-08-24,referral
4726,Dahbi,Bouchra,bouchra.dahbi_4555@email.ma,1986-01-01,f,Casablanca,0773848204,2020-11-27,tiktok
4727,Chaabi,Imane,imane.chaabi_4556@email.ma,1954-10-25,f,Fès,0693251652,2020-03-01,tiktok
4728,Qacemi,Ilyas,ilyas.qacemi_4557@email.ma,1886-04-23,h,rabat,0746007023,2023-11-13,referral
4729,Lahlou,Ilyas,ilyas.lahlou_4558@email.ma,1956-06-20,m,Casablanca,0682650737,2019-07-22,tiktok
4730,Raisuni,Adam,adam.raisuni_4559@.com,1983-07-22,M,Tanger,0649034285,2021-07-19,organic
4731,Lahlou,Meryem,meryem.lahlou_4560@email.ma,1992-05-25,Femme,Agadir,0648039935,2024-04-06,google_ads
4732,Naciri,Amina,amina.naciri_4561@email.ma,1952-01-05,Femme,casablanca,0616981617,2021-05-13,facebook
4733,Jamai,Nabil,nabil.jamai_4562@email.ma,1976-11-28,H,CASABLANCA,0776290948,2019-11-30,referral
4734,Filali,Meryem,meryem.filali_4563@email.ma,1964-01-31,f,Tanger,0747711040,2020-08-23,email
4735,Jamai,Tarik,tarik.jamai_4564@email.ma,1953-10-12,M,Casablanca,0662617931,2021-08-27,instagram
4736,Hajji,Younes,younes.hajji_4565@email.ma,1997-01-28,h,CASABLANCA,0798055947,2019-01-02,instagram
4737,Jamai,Rania,rania.jamai_4566@email.ma,1957-04-23,0,Meknes,0762686337,2022-01-23,tiktok
4738,Naciri,Khadija,khadija.naciri_4567@email.ma,1992-09-01,0,Marrakech,0699237633,2021-03-14,tiktok
4739,Filali,Ayoub,ayoub.filali_4568gmail.com,1958-07-28,h,Casablanca,0616789229,2020-02-08,direct
4740,Guessous,Rachid,rachid.guessous_4569@email.ma,1991-03-23,M,tanger,0636568774,2019-05-11,organic
4741,Lahlou,Hicham,hicham.lahlou_4570@email.ma,1998-09-30,1,casablanca,0777172119,2020-11-01,email
4742,Sefrioui,Amine,amine.sefrioui_4571@email.ma,1999-12-24,Homme,Kenitra,0728642551,2021-02-21,organic
4743,Guessous,Bilal,bilal.guessous_4572@email.ma,1958-11-30,m,Casa,0625901656,2022-05-12,google_ads
4744,Tahiri,Mohamed,mohamed.tahiri_4573@email.ma,1991-05-13,M,Kenitra,0792030317,2023-01-12,google_ads
4745,Mekki,Rania,rania.mekki_4574@email.ma,1985-11-16,2,Tanger,0676231068,2023-05-25,instagram
4746,Berrada,Bilal,bilal.berrada_4575@email.ma,1980-10-27,1,Casablanca,0754410741,2019-06-21,referral
4747,Drissi,Tarik,tarik.drissi_4576@email.ma,1959-06-10,h,RABAT,0727183578,2021-07-07,direct
4748,Qacemi,Laila,laila.qacemi_4577@email.ma,1991-01-05,Femme,Casablanca,0668340144,2019-09-04,email
4749,Guessous,Oumaima,oumaima.guessous_4578@email.ma,1950-11-04,Femme,Marrakech,0779135270,2019-09-26,email
4750,Lahlou,Soufiane,soufiane.lahlou_4579gmail.com,1953-05-27,Homme,Casablanca,0633816385,2020-04-27,google_ads
4751,Guessous,Ilyas,ilyas.guessous_4580@email.ma,1994-03-24,H,Casablanca,0720240369,2023-11-19,tiktok
4752,Berrada,Nabil,nabil.berrada_4581@email.ma,1966-09-08,h,Rabat,0672345258,2020-02-12,email
4753,Kettani,Ilyas,ilyas.kettani_4582@email.ma,1965-12-17,Homme,Fes,0751609963,2020-03-27,tiktok
4754,Mekki,Sara,sara.mekki_4583@email.ma,1950-10-19,Femme,Tanger,0780857355,2022-11-18,instagram
4755,Tahiri,Ghita,ghita.tahiri_4584@email.ma,1980-06-07,2,Casablanca,0671911145,2021-01-27,email
4756,Jamai,Omar,omar.jamai_4585gmail.com,1955-09-19,m,oujda,0693551122,2021-10-28,direct
4757,Cherkaoui,Samira,samira.cherkaoui_4586@email.ma,1999-08-30,fe,Agadir,0748773151,2021-05-27,tiktok
4758,Qacemi,Ghita,ghita.qacemi_4587@email.ma,1966-10-27,f,Kenitra,0683449469,2020-06-09,direct
4759,Drissi,Omar,omar.drissi_4588@email.ma,1996-12-15,Homme,Rabat,0738862893,2023-07-14,instagram
4760,Chaabi,Khadija,khadija.chaabi_4589@email.ma,,F,Tanger,0788538190,2021-04-28,instagram
4761,Benchekroun,Tarik,tarik.benchekroun_4590@email.ma,1950-11-01,Homme,Casablanca,0664008540,2022-04-09,direct
4762,Mekki,Salma,salma.mekki_4591@email.ma,1980-04-12,fe,Marrakech,0744424351,2023-11-17,tiktok
4763,Idrissi,Soufiane,soufiane.idrissi_4592@email.ma,1979-02-06,h,casablanca,0779320831,2021-02-11,direct
4764,Cherkaoui,Hajar,hajar.cherkaoui_4593@email.ma,1955-10-05,f,Meknes,0655359038,2022-04-20,organic
4765,Guessous,Saad,saad.guessous_4594@email.ma,1956-05-29,1,Marrakech,0739426370,2019-11-20,email
4766,Berrada,Khadija,khadija.berrada_4595@email.ma,1973-09-07,f,Kenitra,0789901470,2020-07-01,direct
4767,El Mansouri,Othmane,othmane.elmansouri_4596@email.ma,1976-02-01,h,Rabat,0752676779,2019-01-11,email
4768,Chaabi,Houda,houda.chaabi_4597@email.ma,1975-08-07,0,Casablanca,0710300043,2019-01-14,tiktok
4769,Chaabi,Khalid,khalid.chaabi_4598@,1987-04-20,1,agadir,0769595003,2020-09-27,referral
4770,Benali,Hicham,hicham.benali_4599@email.ma,1961-01-12,m,Rabat,0722915066,2023-06-28,direct
4771,Benchekroun,Hicham,hicham.benchekroun_4600@email.ma,1953-11-27,H,casablanca,0717991280,2019-04-04,organic
4772,Dahbi,Younes,younes.dahbi_4601@email.ma,1973-07-17,h,Casablanca,0750712808,2023-12-19,referral
4773,Naciri,Khalid,khalid.naciri_4602@email.ma,1956-12-10,H,Casablanca,0742165844,2022-03-30,instagram
4774,Guessous,Tarik,tarik.guessous_4603@email.ma,2031-10-07,M,Tanger,0684165545,2022-08-17,facebook
4775,Benchekroun,Amina,amina.benchekroun_4604@email.ma,1997-07-21,2,Rabat,0686830059,2019-11-09,direct
4776,Benali,Zakaria,zakaria.benali_4605@email.ma,,Homme,Meknes,0724414534,2022-02-12,referral
4777,Alami,Khadija,khadija.alami_4606@email.ma,1968-02-15,0,Rabat,0727511529,2021-08-08,email
4778,Ouali,Tarik,tarik.ouali_4607@email.ma,1997-11-21,M,TNG,0657554483,2024-04-11,tiktok
4779,Benali,Meryem,meryem.benali_4608@email.ma,1987-01-10,f,Agadir,0738463539,2023-04-17,facebook
4780,BENALI,Meryem,meryem.benali_4608@email.ma,1987-01-10,f,Agadir,0738463539,2023-04-17,facebook
4781,Alami,Ayoub,ayoub.alami_4609@email.ma,1989-04-25,M,Casablanca,0634302575,2020-05-06,google_ads
4782,Ziani,Sara,sara.ziani_4610@email.ma,1984-06-03,fe,Casablanca,0716572102,2020-02-27,direct
4783,Sefrioui,Fatima,fatima.sefrioui_4611@email.ma,2032-07-12,F,Rabat,0677279278,2021-12-01,facebook
4784,Benchekroun,Loubna,loubna.benchekroun_4612@email.ma,1979-07-03,f,Oujda,0631868689,2021-03-16,direct
4785,Hajji,Zineb,zineb.hajji_4613@.com,1964-05-06,F,Tanger,0698591712,2023-05-02,referral
4786,Alami,Nabil,nabil.alami_4614@email.ma,1995-12-07,Homme,Oujda,0787710194,2019-03-02,direct
4787,Drissi,Hicham,hicham.drissi_4615@email.ma,1956-11-07,h,casablanca,0685347026,2021-05-30,facebook
4788,Naciri,Rachid,rachid.naciri_4616@email.ma,1990-10-12,Homme,Rabat,0713940064,2019-08-09,google_ads
4789,Benchekroun,Samira,samira.benchekroun_4617@email.ma,1996-12-19,Femme,Casablanca,0722288314,2019-01-30,referral
4790,Cherkaoui,Omar,omar.cherkaoui_4618@email.ma,1996-04-19,M,Rabat,0750767657,2021-10-09,google_ads
4791,Sefrioui,Ghita,ghita.sefrioui_4619@email.ma,1983-12-13,fe,MARRAKECH,0745706920,2019-06-06,direct
4792,Bouchta,Adam,adam.bouchta_4620@email.ma,1975-05-07,m,RABAT,0760240453,2022-08-17,direct
4793,Guessous,Najat,najat.guessous_4621@email.ma,1965-08-29,fe,Agadir,0629542389,2021-07-02,referral
4794,Berrada,Ghita,ghita.berrada_4622@email.ma,1975-04-14,F,Fès,0662233162,2020-10-23,organic
4795,Naciri,Mehdi,mehdi.naciri_4623@email.ma,1992-01-06,1,Casablanca,0750761504,2019-10-31,email
4796,Cherkaoui,Adam,adam.cherkaoui_4624@email.ma,1952-07-29,H,Tanger,0623478093,2022-09-17,tiktok
4797,Ouali,Imane,imane.ouali_4625@email.ma,1998-01-23,fe,Marrakech,0787517123,2022-01-07,direct
4798,Benchekroun,Hicham,hicham.benchekroun_4626@email.ma,1973-04-09,1,casablanca,0797848849,2023-03-29,instagram
4799,Drissi,Mehdi,mehdi.drissi_4627@email.ma,2000-11-25,H,Rabat,0693982623,2021-03-02,google_ads
4800,Kettani,Hicham,hicham.kettani_4628@email.ma,1964-12-09,h,Marrakech,0640452655,2023-03-22,referral
4801,Tazi,Khadija,khadija.tazi_4629@email.ma,1961-05-29,fe,Tanger,0739587618,2023-01-01,referral
4802,Jamai,Loubna,loubna.jamai_4630@email.ma,1962-01-29,0,Salé,0628447737,2022-05-13,facebook
4803,Lahlou,Mohamed,mohamed.lahlou_4631@email.ma,1956-05-04,h,Meknes,0620869376,2023-06-09,instagram
4804,Bouchta,Salma,salma.bouchta_4632@email.ma,1957-12-25,F,casablanca,0735665835,2024-04-14,google_ads
4805,Tazi,Sara,sara.tazi_4633@email.ma,1968-03-10,Femme,Tanger,0657062078,2023-10-05,direct
4806,Ouali,Fatima,fatima.ouali_4634@email.ma,1989-05-14,f,Marrakech,0717984894,2022-11-04,instagram
4807,Benali,Zineb,zineb.benali_4635@email.ma,1990-09-02,F,Rabat,0727364918,2022-05-12,instagram
4808,Filali,Amina,amina.filali_4636@email.ma,1966-05-08,0,oujda,0683707644,2022-05-12,email
4809,Drissi,Chaimae,chaimae.drissi_4637@email.ma,1987-12-28,0,Rabat,0657543433,2022-11-04,organic
4810,Jamai,Zineb,zineb.jamai_4638@email.ma,1977-10-31,0,Salé,0750223983,2020-06-30,referral
4811,Bouchta,Houda,houda.bouchta_4639@email.ma,1998-08-08,fe,Meknès,0661212149,2022-08-27,tiktok
4812,Ziani,Hamza,hamza.ziani_4640@email.ma,1954-09-20,h,Casablanca,0736265645,2023-08-20,tiktok
4813,Benchekroun,Nadia,nadia.benchekroun_4641@email.ma,1975-02-18,Femme,Casablanca,0645111850,2024-05-27,instagram
4814,Dahbi,Zineb,zineb.dahbi_4642@email.ma,2027-07-27,0,RABAT,0630252418,2021-01-04,facebook
4815,Benali,Adam,adam.benali_4643@email.ma,2003-01-29,1,Fes,0741860482,2019-01-25,organic
4816,Filali,Zineb,zineb.filali_4644@.com,2004-01-23,0,Meknes,0634792806,2023-04-04,google_ads
4817,Berrada,Najat,najat.berrada_4645@email.ma,2008-04-06,F,agadir,0723931687,2021-08-31,facebook
4818,Kettani,Rania,rania.kettani_4646@email.ma,1884-08-08,Femme,Rabat,0743633313,2020-04-16,facebook
4819,Benali,Adam,adam.benali_4647@email.ma,2002-11-23,h,casablanca,0721553096,2020-11-09,facebook
4820,Naciri,Karim,karim.naciri_4648@email.ma,1955-04-10,1,Salé,0643265744,2021-07-17,instagram
4821,Benali,Hajar,hajar.benali_4649@email.ma,2001-05-24,f,El Jadida,0793492649,2022-03-25,email
4822,Cherkaoui,Bouchra,bouchra.cherkaoui_4650@email.ma,1967-04-11,f,MARRAKECH,0741290491,2024-01-12,google_ads
4823,Mekki,Fatima,fatima.mekki_4651@email.ma,1988-06-08,F,Tnja,0710885910,2021-10-11,organic
4824,Tazi,Omar,omar.tazi_4652@email.ma,1974-06-03,m,Agadir,0775393269,2022-01-01,referral
4825,Berrada,Fatima,fatima.berrada_4653@email.ma,1961-12-18,f,TNG,0747666955,2021-02-16,google_ads
4826,BERRADA,Fatima,fatima.berrada_4653@email.ma,1961-12-18,f,TNG,0747666955,2021-02-16,google_ads
4827,Tazi,Meryem,meryem.tazi_4654@email.ma,1977-05-19,F,Tetouan,0661778577,2022-06-08,direct
4828,Kettani,Houda,houda.kettani_4655@email.ma,1961-01-18,fe,fes,0790567134,2022-06-15,tiktok
4829,Berrada,Khalid,khalid.berrada_4656@email.ma,1968-01-20,h,Kenitra,0655144056,2019-11-01,referral
4830,Bouchta,Mehdi,mehdi.bouchta_4657@email.ma,1981-09-23,h,Rabat,0798273482,2020-09-11,email
4831,Dahbi,Soufiane,soufiane.dahbi_4658@email.ma,1988-04-18,M,Marrakech,0743372946,2023-04-05,direct
4832,Guessous,Laila,laila.guessous_4659@email.ma,1984-02-13,fe,El Jadida,0629709240,2023-03-10,google_ads
4833,Dahbi,Rachid,rachid.dahbi_4660@email.ma,1991-01-14,m,Fès,0789775095,2024-01-31,referral
4834,Guessous,Fatima,fatima.guessous_4661@email.ma,1951-02-15,f,Tanger,0757746767,2023-08-14,instagram
4835,Wahbi,Sanaa,sanaa.wahbi_4662@email.ma,2006-04-27,fe,Casablanca,0753948070,2024-04-28,tiktok
4836,Drissi,Tarik,tarik.drissi_4663@email.ma,1964-05-19,m,Casablanca,0798177697,2023-11-22,email
4837,Lahlou,Mohamed,mohamed.lahlou_4664@email.ma,1953-10-08,M,El Jadida,0655205120,2023-05-25,google_ads
4838,LAHLOU,Mohamed,mohamed.lahlou_4664@email.ma,1953-10-08,M,El Jadida,0655205120,2023-05-25,google_ads
4839,Benali,Houda,houda.benali_4665@email.ma,1988-08-24,0,Agadir,0655670360,2019-01-25,instagram
4840,Benchekroun,Mehdi,mehdi.benchekroun_4666@email.ma,2007-10-29,m,Marrakech,0751972400,2023-04-30,instagram
4841,Filali,Khalid,khalid.filali_4667@email.ma,1951-01-12,M,Tetouan,0767165752,2021-12-20,referral
4842,Naciri,Othmane,othmane.naciri_4668@email.ma,1974-10-23,m,Casablanca,0745066089,2021-01-04,organic
4843,Berrada,Salma,salma.berrada_4669@email.ma,1986-10-05,F,Casablanca,0638818773,2020-08-17,instagram
4844,Qacemi,Tarik,tarik.qacemi_4670@email.ma,2034-04-21,h,Tanger,0623264540,2021-07-11,google_ads
4845,Raisuni,Nadia,nadia.raisuni_4671@email.ma,1985-12-08,0,Marrakech,0711209776,2020-02-12,instagram
4846,Cherkaoui,Houda,houda.cherkaoui_4672@email.ma,1967-03-15,0,Rabat,0626823311,2019-11-12,direct
4847,Benchekroun,Khadija,khadija.benchekroun_4673@email.ma,1972-05-14,fe,Marrakech,0756086940,2021-05-28,google_ads
4848,Naciri,Hamza,hamza.naciri_4674@email.ma,1969-01-19,h,Casablanca,0741967852,2020-07-15,instagram
4849,Mekki,Loubna,loubna.mekki_4675@email.ma,2005-10-08,f,Meknès,0679067337,2022-06-01,instagram
4850,Benali,Ghita,ghita.benali_4676@email.ma,2000-11-21,0,tanger,0760852680,2020-11-09,tiktok
4851,Dahbi,Imane,imane.dahbi_4677@email.ma,1953-10-02,0,Casablanca,0678613603,2023-05-09,organic
4852,Tazi,Wafa,wafa.tazi_4678gmail.com,1990-06-01,Femme,Tanger,0797868684,2021-09-12,facebook
4853,Chaabi,Zakaria,zakaria.chaabi_4679@email.ma,1958-02-17,H,Oujda,0759933065,2021-07-03,email
4854,Alami,Adam,adam.alami_4680@email.ma,1976-04-03,M,Tanger,0611162961,2020-05-27,organic
4855,Hajji,Imane,imane.hajji_4681@email.ma,1988-08-30,fe,Fes,0610392617,2019-03-18,email
4856,Sefrioui,Chaimae,chaimae.sefrioui_4682@email.ma,1967-09-12,fe,Rabat,0786427064,2019-07-18,google_ads
4857,Alami,Salma,salma.alami_4683@email.ma,1968-03-18,0,Rabat,0782495144,2022-08-19,instagram
4858,Sefrioui,Hajar,hajar.sefrioui_4684@email.ma,1981-01-21,2,Fes,0670526077,2023-08-14,referral
4859,Lahlou,Bouchra,bouchra.lahlou_4685@email.ma,1983-09-30,2,marrakech,0750243664,2020-06-28,organic
4860,Wahbi,Hamza,hamza.wahbi_4686@email.ma,1951-12-05,m,Tnja,0759223040,2024-03-14,google_ads
4861,WAHBI,Hamza,hamza.wahbi_4686@email.ma,1951-12-05,m,Tnja,0759223040,2024-03-14,google_ads
4862,Jamai,Mohamed,mohamed.jamai_4687@email.ma,1999-02-07,H,Kenitra,0799965444,2019-10-07,organic
4863,Cherkaoui,Rachid,rachid.cherkaoui_4688@email.ma,1969-10-05,m,Marrakech,0756526085,2024-01-28,google_ads
4864,Hajji,Saad,saad.hajji_4689@email.ma,2001-06-01,H,Casablanca,0751435209,2020-01-27,tiktok
4865,Lyoussi,Salma,salma.lyoussi_4690@email.ma,1993-04-11,0,Marrakech,0773855311,2023-04-06,instagram
4866,Sefrioui,Oumaima,oumaima.sefrioui_4691@,1893-10-11,Femme,Sale,0781026736,2020-04-16,instagram
4867,SEFRIOUI,Oumaima,oumaima.sefrioui_4691@,1893-10-11,Femme,Sale,0781026736,2020-04-16,instagram
4868,Cherkaoui,Amine,amine.cherkaoui_4692@email.ma,,Homme,Casablanca,0783028613,2021-02-14,direct
4869,El Mansouri,Younes,younes.elmansouri_4693@email.ma,1973-06-10,H,Marrakech,0667934644,2024-04-11,google_ads
4870,Filali,Khalid,khalid.filali_4694@email.ma,1963-02-01,h,Marrakech,0729248220,2021-12-29,facebook
4871,Tazi,Bouchra,bouchra.tazi_4695@email.ma,1988-10-09,fe,Tetouan,0779917582,2021-08-30,direct
4872,Alami,Zakaria,zakaria.alami_4696@email.ma,1965-08-10,M,Rabat,0658172206,2023-06-03,instagram
4873,Dahbi,Othmane,othmane.dahbi_4697@email.ma,1975-04-19,H,Marrakech,0734124579,2024-04-26,google_ads
4874,Sefrioui,Othmane,othmane.sefrioui_4698@email.ma,2008-04-03,m,Settat,0727862796,2022-07-25,referral
4875,Berrada,Imane,imane.berrada_4699@email.ma,1983-07-23,0,Casablanca,0637505245,2022-01-02,tiktok
4876,Lyoussi,Chaimae,chaimae.lyoussi_4700@email.ma,1976-07-02,F,Marrakech,0793151998,2021-07-29,direct
4877,Raisuni,Sara,sara.raisuni_4701@email.ma,1970-12-06,f,Tetouan,0723183523,2022-03-10,instagram
4878,Tazi,Omar,omar.tazi_4702@email.ma,1883-10-08,h,Rabat,0679394077,2021-01-09,facebook
4879,TAZI,Omar,omar.tazi_4702@email.ma,1883-10-08,h,Rabat,0679394077,2021-01-09,facebook
4880,Raisuni,Ghita,ghita.raisuni_4703@email.ma,1959-05-26,2,agadir,0794077039,2020-10-01,email
4881,El Fassi,Amina,amina.elfassi_4704@email.ma,1966-04-02,Femme,Rabat,0742688520,2022-10-31,instagram
4882,Chaabi,Zakaria,zakaria.chaabi_4705@.com,1996-01-19,m,Tnja,0793723930,2023-09-07,tiktok
4883,Drissi,Youssef,youssef.drissi_4706@email.ma,1981-08-17,M,Rabat,0797892732,2020-10-08,referral
4884,Dahbi,Sanaa,sanaa.dahbi_4707@email.ma,2007-09-15,fe,CASABLANCA,0743456678,2020-11-15,email
4885,DAHBI,Sanaa,sanaa.dahbi_4707@email.ma,2007-09-15,fe,CASABLANCA,0743456678,2020-11-15,email
4886,Raisuni,Saad,saad.raisuni_4708@email.ma,1881-06-14,h,Rabat,0641673774,2021-04-09,instagram
4887,Jamai,Othmane,othmane.jamai_4709@email.ma,1977-12-17,m,Marrakech,0643029831,2022-09-10,facebook
4888,Cherkaoui,Loubna,loubna.cherkaoui_4710@email.ma,1972-07-12,0,casablanca,0685158339,2019-11-18,instagram
4889,Bouchta,Tarik,tarik.bouchta_4711@email.ma,1973-09-13,M,Rabat,0621093081,2020-09-04,email
4890,Jamai,Youssef,youssef.jamai_4712@email.ma,2004-09-28,h,Rabat,0777968495,2020-04-24,tiktok
4891,El Mansouri,Ayoub,ayoub.elmansouri_4713@email.ma,1960-06-22,M,Fès,0654513889,2019-11-21,organic
4892,Wahbi,Zakaria,zakaria.wahbi_4714@email.ma,1970-10-21,Homme,Rabat,0742336014,2024-01-29,direct
4893,Jamai,Hicham,hicham.jamai_4715@email.ma,1952-03-21,Homme,Tanger,0739189548,2019-08-29,instagram
4894,Ouali,Mohamed,mohamed.ouali_4716@email.ma,1950-11-12,m,Casablanca,0748637053,2020-01-29,tiktok
4895,Bouchta,Amine,amine.bouchta_4717@email.ma,1996-02-27,H,Meknes,0668718716,2022-04-19,tiktok
4896,Benali,Mohamed,mohamed.benali_4718@email.ma,1981-06-05,H,RABAT,0689823350,2023-11-19,facebook
4897,Ziani,Adam,adam.ziani_4719@email.ma,1987-09-25,m,RABAT,0661665383,2021-04-30,organic
4898,Drissi,Fatima,fatima.drissi_4720@email.ma,1966-04-13,Femme,Rabat,0620506086,2023-11-15,tiktok
4899,Benali,Salma,salma.benali_4721gmail.com,1978-10-18,0,Agadir,0768219784,2019-02-25,google_ads
4900,Filali,Youssef,youssef.filali_4722@email.ma,1988-03-19,1,MARRAKECH,0775688260,2023-11-18,tiktok
4901,Benchekroun,Ayoub,ayoub.benchekroun_4723@email.ma,1967-03-02,M,RABAT,0624055621,2022-11-18,organic
4902,Qacemi,Adam,adam.qacemi_4724@email.ma,1953-05-07,Homme,CASABLANCA,0656596385,2019-01-07,instagram
4903,Benali,Saad,saad.benali_4725@email.ma,2001-10-18,Homme,Casablanca,0629110771,2020-02-16,email
4904,Benchekroun,Othmane,othmane.benchekroun_4726gmail.com,1996-01-29,h,Oujda,0755453024,2022-09-14,direct
4905,El Mansouri,Wafa,wafa.elmansouri_4727@email.ma,2006-04-16,fe,Casablanca,0754683268,2019-12-10,direct
4906,Idrissi,Zineb,zineb.idrissi_4728@email.ma,1997-08-07,fe,Tétouan,0620612103,2019-03-25,google_ads
4907,Kettani,Nadia,nadia.kettani_4729@email.ma,2032-10-10,0,FES,0612760498,2020-05-20,google_ads
4908,Drissi,Wafa,wafa.drissi_4730@email.ma,1998-04-12,fe,CASABLANCA,0664238268,2019-02-14,google_ads
4909,Dahbi,Ayoub,ayoub.dahbi_4731@email.ma,2007-04-08,H,Casablanca,0717118626,2019-11-08,facebook
4910,Kettani,Ayoub,ayoub.kettani_4732@email.ma,1992-03-22,H,TANGER,0720581197,2021-04-09,tiktok
4911,Wahbi,Amina,amina.wahbi_4733@email.ma,1978-12-20,f,TNG,0635256927,2024-06-06,facebook
4912,Lahlou,Khalid,khalid.lahlou_4734@email.ma,1999-09-26,1,Casablanca,0744329513,2022-07-19,organic
4913,Benali,Oumaima,oumaima.benali_4735@email.ma,1951-01-22,F,Casablanca,0667332817,2021-05-16,facebook
4914,Berrada,Hamza,hamza.berrada_4736@email.ma,1964-02-04,Homme,oujda,0659189198,2023-11-07,direct
4915,Kettani,Oumaima,oumaima.kettani_4737@email.ma,1984-05-07,2,Casablanca,0758605585,2024-06-14,email
4916,Sefrioui,Fatima,fatima.sefrioui_4738@email.ma,1989-01-08,F,Rabat,0746186486,2023-11-05,email
4917,Raisuni,Tarik,tarik.raisuni_4739@email.ma,2033-10-30,Homme,Fès,0630158735,2024-05-08,referral
4918,Naciri,Tarik,tarik.naciri_4740gmail.com,1962-05-27,h,Fes,0782726053,2022-08-26,organic
4919,Drissi,Youssef,youssef.drissi_4741@email.ma,1952-01-14,Homme,fes,0797579313,2021-05-27,tiktok
4920,Benali,Bouchra,bouchra.benali_4742@email.ma,1983-10-14,F,Fes,0749580757,2019-05-29,organic
4921,Bouchta,Chaimae,chaimae.bouchta_4743@email.ma,1996-08-13,2,Kenitra,0786506531,2024-03-29,organic
4922,Chaabi,Laila,laila.chaabi_4744gmail.com,1968-09-24,f,Casablanca,0769148206,2022-10-07,facebook
4923,Lahlou,Chaimae,chaimae.lahlou_4745@email.ma,1958-05-17,2,Tetouan,0755015257,2022-01-16,tiktok
4924,Drissi,Mehdi,mehdi.drissi_4746@email.ma,1979-09-17,Homme,Casablanca,0774393955,2021-03-09,email
4925,Sefrioui,Ayoub,ayoub.sefrioui_4747@email.ma,1981-07-27,M,Casablanca,0723099318,2023-11-05,tiktok
4926,El Fassi,Othmane,othmane.elfassi_4748@email.ma,1980-01-11,H,Casa,0681410373,2024-05-20,email
4927,Hajji,Hajar,hajar.hajji_4749@email.ma,1984-11-21,0,Rabat,0652059569,2021-02-05,direct
4928,Raisuni,Wafa,wafa.raisuni_4750@email.ma,1998-05-16,2,Settat,0760563832,2023-02-01,tiktok
4929,Lahlou,Hajar,hajar.lahlou_4751@email.ma,1996-11-20,2,Agadir,0675028842,2019-07-09,direct
4930,Qacemi,Mohamed,mohamed.qacemi_4752@email.ma,1978-04-15,Homme,El Jadida,0763204873,2021-09-20,email
4931,Qacemi,Rachid,rachid.qacemi_4753@email.ma,1974-05-02,h,Casablanca,0759633571,2019-03-14,referral
4932,Lyoussi,Adam,adam.lyoussi_4754@email.ma,1967-03-31,m,Casa,0678052369,2020-05-06,instagram
4933,Tahiri,Imane,imane.tahiri_4755@,1953-02-07,Femme,marrakech,0652962523,2022-11-07,tiktok
4934,Guessous,Ilyas,ilyas.guessous_4756@email.ma,1955-03-18,1,Sale,0712578165,2022-09-21,instagram
4935,Lyoussi,Meryem,meryem.lyoussi_4757@email.ma,1983-10-11,fe,casablanca,0651576059,2019-11-18,organic
4936,Lyoussi,Hajar,hajar.lyoussi_4758@email.ma,2004-11-07,F,Fes,0660106915,2020-03-15,email
4937,Raisuni,Bouchra,bouchra.raisuni_4759@email.ma,1963-05-24,0,tanger,0625209785,2022-01-18,direct
4938,Cherkaoui,Tarik,tarik.cherkaoui_4760@email.ma,1992-08-31,M,Tétouan,0790815826,2020-04-18,instagram
4939,El Fassi,Othmane,othmane.elfassi_4761@email.ma,1978-10-13,Homme,Casablanca,0659142029,2020-05-10,email
4940,Wahbi,Ilyas,ilyas.wahbi_4762@email.ma,1979-03-29,H,Casablanca,0730023660,2024-01-22,facebook
4941,Filali,Bilal,bilal.filali_4763@email.ma,1965-07-14,h,Marrakech,0664399110,2020-05-15,google_ads
4942,Tahiri,Omar,omar.tahiri_4764@email.ma,1998-07-24,M,Casablanca,0791338849,2023-12-31,referral
4943,Qacemi,Ghita,ghita.qacemi_4765@email.ma,1973-05-27,2,rabat,0656026274,2023-09-21,direct
4944,Wahbi,Ghita,ghita.wahbi_4766@email.ma,1959-05-29,0,Meknes,0647666946,2024-06-20,facebook
4945,Mekki,Rachid,rachid.mekki_4767@email.ma,1990-11-02,Homme,Fes,0749351788,2019-08-12,direct
4946,Sefrioui,Aymane,aymane.sefrioui_4768@,1957-01-29,m,Mohammedia,0765913793,2020-03-13,organic
4947,Bouchta,Chaimae,chaimae.bouchta_4769gmail.com,1954-03-20,F,Rabat,0712555338,2021-05-23,instagram
4948,Hajji,Adam,adam.hajji_4770@email.ma,2007-02-20,m,Casablanca,0627907074,2019-12-22,direct
4949,Lyoussi,Bilal,bilal.lyoussi_4771@email.ma,1960-01-01,h,Oujda,0661133677,2023-06-22,organic
4950,Tazi,Bouchra,bouchra.tazi_4772@email.ma,1996-01-03,f,Casablanca,0679699330,2022-12-09,google_ads
4951,Berrada,Bilal,bilal.berrada_4773@email.ma,1996-09-30,Homme,Casablanca,0780724583,2021-05-23,google_ads
4952,Benchekroun,Soufiane,soufiane.benchekroun_4774@email.ma,1984-02-15,Homme,Casablanca,0754749014,2022-09-17,referral
4953,Benchekroun,Mohamed,mohamed.benchekroun_4775gmail.com,1982-11-15,M,Tanger,0692370673,2020-02-26,email
